date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:37:13	2539/2539	---MCZ	200	added ('OK')	text/css	date:Tue,%2005%20Jul%202022%2009:11:28%20GMT	https://qi51.qodeinteractive.com/wp-content/plugins/qode-essential-addons/assets/plugins/perfect-scrollbar/perfect-scrollbar.css?ver=6.0.8	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/plugins/qode-essential-addons/assets/plugins/perfect-scrollbar/perfect-scrollbard42d.css	(from https://qi51.qodeinteractive.com/)
03:37:14	178085/178085	---MCZ	200	added ('OK')	text/css	date:Tue,%2005%20Jul%202022%2009:11:28%20GMT	https://qi51.qodeinteractive.com/wp-content/plugins/qode-essential-addons/assets/css/main.min.css?ver=6.0.8	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/plugins/qode-essential-addons/assets/css/main.mind42d.css	(from https://qi51.qodeinteractive.com/)
03:37:15	30947/30947	---MCZ	200	added ('OK')	text/css	date:Thu,%2015%20Sep%202022%2014:38:56%20GMT	https://qi51.qodeinteractive.com/wp-content/themes/qi/assets/css/grid.min.css?ver=6.0.8	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/themes/qi/assets/css/grid.mind42d.css	(from https://qi51.qodeinteractive.com/)
03:37:16	195146/195146	---MCZ	200	added ('OK')	text/css	date:Thu,%2015%20Sep%202022%2014:38:56%20GMT	https://qi51.qodeinteractive.com/wp-content/themes/qi/assets/css/main.min.css?ver=6.0.8	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/themes/qi/assets/css/main.mind42d.css	(from https://qi51.qodeinteractive.com/)
03:37:16	2280/2280	---MCZ	200	added ('OK')	text/css	date:Thu,%2015%20Sep%202022%2014:38:56%20GMT	https://qi51.qodeinteractive.com/wp-content/themes/qi/style.css?ver=6.0.8	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/themes/qi/styled42d.css	(from https://qi51.qodeinteractive.com/)
03:37:17	6763/6763	---MCZ	200	added ('OK')	text/css	date:Tue,%2005%20Jul%202022%2009:11:28%20GMT	https://qi51.qodeinteractive.com/wp-content/plugins/qode-essential-addons/inc/plugins/elementor/assets/css/elementor.min.css?ver=6.0.8	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/plugins/qode-essential-addons/inc/plugins/elementor/assets/css/elementor.mind42d.css	(from https://qi51.qodeinteractive.com/)
03:37:17	19279/19279	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2013:54:20%20GMT	https://qi51.qodeinteractive.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min91ce.css	(from https://qi51.qodeinteractive.com/)
03:37:18	13805/13805	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2013:54:20%20GMT	https://qi51.qodeinteractive.com/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css?ver=3.7.8	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/plugins/elementor/assets/css/frontend-legacy.min3621.css	(from https://qi51.qodeinteractive.com/)
03:37:19	165670/165670	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2013:54:20%20GMT	https://qi51.qodeinteractive.com/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.7.8	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/plugins/elementor/assets/css/frontend.min3621.css	(from https://qi51.qodeinteractive.com/)
03:37:20	1115/1115	---MCZ	200	added ('OK')	text/css	date:Thu,%2015%20Sep%202022%2014:43:31%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/elementor/css/post-5.css?ver=1663253011	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/elementor/css/post-57071.css	(from https://qi51.qodeinteractive.com/)
03:37:20	6286/6286	---MCZ	200	added ('OK')	text/css	date:Thu,%2015%20Sep%202022%2014:43:31%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/elementor/css/post-9.css?ver=1663253011	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/elementor/css/post-97071.css	(from https://qi51.qodeinteractive.com/)
03:37:21	1684/1684	---MCZ	200	added ('OK')	text/css	date:Mon,%2007%20Nov%202022%2012:06:04%20GMT	https://qi51.qodeinteractive.com/wp-content/plugins/qi-demos-toolbar/assets/css/main.css?ver=6.0.8	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/plugins/qi-demos-toolbar/assets/css/maind42d.css	(from https://qi51.qodeinteractive.com/)
03:37:22	89521/89521	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2030%20Dec%202021%2013:06:55%20GMT	https://qi51.qodeinteractive.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-includes/js/jquery/jquery.minaf6c.js	(from https://qi51.qodeinteractive.com/)
03:37:22	11224/11224	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2012%20Mar%202021%2013:53:37%20GMT	https://qi51.qodeinteractive.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://qi51.qodeinteractive.com/)
03:37:22	1438/1438	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2007%20Nov%202022%2012:06:04%20GMT	https://qi51.qodeinteractive.com/wp-content/plugins/qi-demos-toolbar/assets/js/main.js?ver=6.0.8	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/plugins/qi-demos-toolbar/assets/js/maind42d.js	(from https://qi51.qodeinteractive.com/)
03:37:24	26483/26483	---MCZ	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2022:37:23%20GMT	https://qi51.qodeinteractive.com/wp-json/wp/v2/pages/9	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-json/wp/v2/pages/9.json	(from https://qi51.qodeinteractive.com/)
03:37:24	196661/196661	---MCZ	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2022:37:23%20GMT	https://qi51.qodeinteractive.com/wp-json/	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-json/index.html	(from https://qi51.qodeinteractive.com/)
03:37:25	52222/52222	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Apr%202024%2022:37:25%20GMT	https://qi51.qodeinteractive.com/xmlrpc.php?rsd	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/xmlrpc.160db0.delayed	(from https://qi51.qodeinteractive.com/)
03:37:27	2321/2321	---MCZ	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2022:37:27%20GMT	https://qi51.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fqi51.qodeinteractive.com%2F	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-json/oembed/1.0/embedab08.json	(from https://qi51.qodeinteractive.com/)
03:37:27	1045/1045	---MCZ	200	added ('OK')	application/xml	date:Fri,%2012%20Feb%202021%2014:15:17%20GMT	https://qi51.qodeinteractive.com/wp-includes/wlwmanifest.xml	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-includes/wlwmanifest.xml	(from https://qi51.qodeinteractive.com/)
03:37:28	2375/2375	---MCZ	200	added ('OK')	text/xml	date:Fri,%2026%20Apr%202024%2022:37:28%20GMT	https://qi51.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fqi51.qodeinteractive.com%2F&format=xml	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-json/oembed/1.0/embed9cf4	(from https://qi51.qodeinteractive.com/)
03:37:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Apr%202024%2022:37:28%20GMT	http://qi51.qodeinteractive.com/?wordfence_lh=1&hid=7507F2D51DD3F941A4CEBB47EA4D0A23	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/index6729.html	(from https://qi51.qodeinteractive.com/)
03:37:28	908/908	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Apr%202021%2014:11:47%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/2021/04/cropped-qi-favicon-32x32.png	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/2021/04/cropped-qi-favicon-32x32.png	(from https://qi51.qodeinteractive.com/)
03:37:29	8324/8324	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Apr%202021%2014:11:47%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/2021/04/cropped-qi-favicon-192x192.png	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/2021/04/cropped-qi-favicon-192x192.png	(from https://qi51.qodeinteractive.com/)
03:37:29	15225/15225	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Apr%202021%2014:11:47%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/2021/04/cropped-qi-favicon-180x180.png	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/2021/04/cropped-qi-favicon-180x180.png	(from https://qi51.qodeinteractive.com/)
03:37:30	2362/2362	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Feb%202021%2014:15:09%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/2020/10/logo.png	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/2020/10/logo.png	(from https://qi51.qodeinteractive.com/)
03:37:33	80612/80612	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2022:37:32%20GMT	https://qi51.qodeinteractive.com/portfolio-item/see-the-magic/	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/portfolio-item/see-the-magic/index.html	(from https://qi51.qodeinteractive.com/)
03:37:33	70628/70628	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2022:37:31%20GMT	https://qi51.qodeinteractive.com/about/	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/about/index.html	(from https://qi51.qodeinteractive.com/)
03:37:33	155060/155060	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Mar%202022%2013:41:53%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-1.jpg	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-1.jpg	(from https://qi51.qodeinteractive.com/)
03:37:35	125964/125964	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Mar%202022%2013:42:26%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-2.jpg	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-2.jpg	(from https://qi51.qodeinteractive.com/)
03:37:35	65148/65148	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2022:37:34%20GMT	https://qi51.qodeinteractive.com/portfolio-category/photography/	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/portfolio-category/photography/index.html	(from https://qi51.qodeinteractive.com/)
03:37:35	121502/121502	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Feb%202021%2014:15:14%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-3.jpg	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-3.jpg	(from https://qi51.qodeinteractive.com/)
03:37:35	81256/81256	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2022:37:34%20GMT	https://qi51.qodeinteractive.com/portfolio-item/key-to-design/	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/portfolio-item/key-to-design/index.html	(from https://qi51.qodeinteractive.com/)
03:37:36	81262/81262	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2022:37:36%20GMT	https://qi51.qodeinteractive.com/portfolio-item/photo-and-art/	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/portfolio-item/photo-and-art/index.html	(from https://qi51.qodeinteractive.com/)
03:37:37	184495/184495	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jul%202021%2012:48:33%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-4.jpg	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-4.jpg	(from https://qi51.qodeinteractive.com/)
03:37:37	81227/81227	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2022:37:37%20GMT	https://qi51.qodeinteractive.com/portfolio-item/viewpoints/	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/portfolio-item/viewpoints/index.html	(from https://qi51.qodeinteractive.com/)
03:37:37	164337/164337	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Feb%202021%2014:15:13%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-5.jpg	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-5.jpg	(from https://qi51.qodeinteractive.com/)
03:37:38	81284/81284	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2022:37:37%20GMT	https://qi51.qodeinteractive.com/portfolio-item/before-fading-away/	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/portfolio-item/before-fading-away/index.html	(from https://qi51.qodeinteractive.com/)
03:37:39	251623/251623	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Mar%202022%2013:43:37%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-6.jpg	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-6.jpg	(from https://qi51.qodeinteractive.com/)
03:37:39	246168/246168	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Mar%202022%2013:44:18%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-7.jpg	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-7.jpg	(from https://qi51.qodeinteractive.com/)
03:37:39	81287/81287	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2022:37:38%20GMT	https://qi51.qodeinteractive.com/portfolio-item/a-photogenic-face/	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/portfolio-item/a-photogenic-face/index.html	(from https://qi51.qodeinteractive.com/)
03:37:40	81308/81308	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2022:37:39%20GMT	https://qi51.qodeinteractive.com/portfolio-item/digital-photo-artist/	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/portfolio-item/digital-photo-artist/index.html	(from https://qi51.qodeinteractive.com/)
03:37:40	76044/76044	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Feb%202021%2014:15:12%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-8.jpg	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-8.jpg	(from https://qi51.qodeinteractive.com/)
03:37:41	81272/81272	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2022:37:41%20GMT	https://qi51.qodeinteractive.com/portfolio-item/photo-memory/	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/portfolio-item/photo-memory/index.html	(from https://qi51.qodeinteractive.com/)
03:37:41	80671/80671	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2022:37:41%20GMT	https://qi51.qodeinteractive.com/portfolio-item/we-are-mirroring/	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/portfolio-item/we-are-mirroring/index.html	(from https://qi51.qodeinteractive.com/)
03:37:41	4698/4698	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2022:37:41%20GMT	https://qi51.qodeinteractive.com/cdn-cgi/l/email-protection	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/cdn-cgi/l/email-protection.html	(from https://qi51.qodeinteractive.com/)
03:37:42	113311/113311	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Feb%202021%2014:15:09%20GMT	https://qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-9.jpg	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/uploads/2020/10/port-img-9.jpg	(from https://qi51.qodeinteractive.com/)
03:37:42	18468/18468	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2013:54:20%20GMT	https://qi51.qodeinteractive.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.7.8	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/plugins/elementor/assets/lib/animations/animations.min3621.css	(from https://qi51.qodeinteractive.com/)
03:37:42	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226622d9ef-4d7%22	https://qi51.qodeinteractive.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://qi51.qodeinteractive.com/)
03:37:43	20715/20715	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Jul%202022%2009:11:11%20GMT	https://qi51.qodeinteractive.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-includes/js/jquery/ui/core.min0028.js	(from https://qi51.qodeinteractive.com/)
03:37:43	62449/62449	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Jul%202022%2009:11:25%20GMT	https://qi51.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/js/main.min.js?ver=6.0.8	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/js/main.mind42d.js	(from https://qi51.qodeinteractive.com/)
03:37:43	1499/1499	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Jul%202022%2009:11:11%20GMT	https://qi51.qodeinteractive.com/wp-includes/js/hoverIntent.min.js?ver=1.10.2	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-includes/js/hoverIntent.min3e5a.js	(from https://qi51.qodeinteractive.com/)
03:37:44	2729/2729	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Jul%202022%2009:11:28%20GMT	https://qi51.qodeinteractive.com/wp-content/plugins/qode-essential-addons/assets/plugins/modernizr/modernizr.js?ver=6.0.8	C:/Sharjeel/Software%20Engineering%20Career/Dawar_Bhai_bootcamp/HTTP%20Track/portfolio_app/qi51.qodeinteractive.com/wp-content/plugins/qode-essential-addons/assets/plugins/modernizr/modernizrd42d.js	(from https://qi51.qodeinteractive.com/)
